start_iso,end_iso,elapsed_sec,step,returncode,dataset,lm,run_id,cmd
2026-01-22T14:29:54,2026-01-22T14:30:22,28.363,train,0,aircraft_er/make_model_cictt,distilbert,0,python train_ditto.py --task aircraft_er/make_model_cictt --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:30:22,2026-01-22T14:30:46,23.896,match_all,0,aircraft_er/make_model_cictt,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt --input_path data/ditto_aircraft/make_model_cictt/all_pairs.txt --output_path aircraft_er_predictions/make_model_cictt_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:30:46,2026-01-22T14:30:55,9.36,match_test,0,aircraft_er/make_model_cictt,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt --input_path data/ditto_aircraft/make_model_cictt/test.txt --output_path aircraft_er_predictions/make_model_cictt_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:30:55,2026-01-22T14:31:29,33.156,train,0,aircraft_er/make_model_cictt_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_cictt_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:31:29,2026-01-22T14:31:57,28.752,match_all,0,aircraft_er/make_model_cictt_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt_no_lh --input_path data/ditto_aircraft/make_model_cictt_no_lh/all_pairs.txt --output_path aircraft_er_predictions/make_model_cictt_no_lh_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:31:57,2026-01-22T14:32:07,9.23,match_test,0,aircraft_er/make_model_cictt_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt_no_lh --input_path data/ditto_aircraft/make_model_cictt_no_lh/test.txt --output_path aircraft_er_predictions/make_model_cictt_no_lh_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:32:07,2026-01-22T14:32:34,27.377,train,0,aircraft_er/make_model_faa,distilbert,0,python train_ditto.py --task aircraft_er/make_model_faa --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:32:34,2026-01-22T14:32:58,23.907,match_all,0,aircraft_er/make_model_faa,distilbert,0,python matcher.py --task aircraft_er/make_model_faa --input_path data/ditto_aircraft/make_model_faa/all_pairs.txt --output_path aircraft_er_predictions/make_model_faa_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:32:58,2026-01-22T14:33:06,8.403,match_test,0,aircraft_er/make_model_faa,distilbert,0,python matcher.py --task aircraft_er/make_model_faa --input_path data/ditto_aircraft/make_model_faa/test.txt --output_path aircraft_er_predictions/make_model_faa_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:33:06,2026-01-22T14:33:36,29.72,train,0,aircraft_er/make_model_faa_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_faa_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:33:36,2026-01-22T14:34:04,27.475,match_all,0,aircraft_er/make_model_faa_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_faa_no_lh --input_path data/ditto_aircraft/make_model_faa_no_lh/all_pairs.txt --output_path aircraft_er_predictions/make_model_faa_no_lh_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:34:04,2026-01-22T14:34:12,8.736,match_test,0,aircraft_er/make_model_faa_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_faa_no_lh --input_path data/ditto_aircraft/make_model_faa_no_lh/test.txt --output_path aircraft_er_predictions/make_model_faa_no_lh_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:34:12,2026-01-22T14:34:14,1.712,train,1,aircraft_er/make_model_reg,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:34:14,2026-01-22T14:34:16,1.638,train,1,aircraft_er/make_model_reg_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:34:16,2026-01-22T14:35:04,48.607,train,0,aircraft_er/make_model_doc8643,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643 --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:35:04,2026-01-22T14:35:52,48.229,match_all,0,aircraft_er/make_model_doc8643,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643 --input_path data/ditto_aircraft/make_model_doc8643/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:35:52,2026-01-22T14:36:07,14.512,match_test,0,aircraft_er/make_model_doc8643,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643 --input_path data/ditto_aircraft/make_model_doc8643/test.txt --output_path aircraft_er_predictions/make_model_doc8643_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:36:07,2026-01-22T14:36:09,1.677,train,1,aircraft_er/make_model_doc8643_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:36:09,2026-01-22T14:36:10,1.718,train,1,aircraft_er/make_model_doc8643_with_drops,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_with_drops --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:36:10,2026-01-22T14:36:12,1.663,train,1,aircraft_er/make_model_doc8643_with_drops_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_with_drops_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:36:12,2026-01-22T14:36:14,1.69,train,1,aircraft_er/make_model_doc8643_code,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_code --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:36:14,2026-01-22T14:36:15,1.701,train,1,aircraft_er/make_model_doc8643_description,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_description --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:42:34,2026-01-22T14:42:36,1.674,train,1,aircraft_er/make_model_reg,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:45:14,2026-01-22T14:45:41,26.916,train,0,aircraft_er/make_model_reg,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 1 --run_id 0 --save_model
2026-01-22T14:45:41,2026-01-22T14:46:06,25.004,match_all,0,aircraft_er/make_model_reg,distilbert,0,python matcher.py --task aircraft_er/make_model_reg --input_path data/ditto_aircraft/make_model_reg/all_pairs.txt --output_path aircraft_er_predictions/make_model_reg_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:46:06,2026-01-22T14:46:14,8.062,match_test,0,aircraft_er/make_model_reg,distilbert,0,python matcher.py --task aircraft_er/make_model_reg --input_path data/ditto_aircraft/make_model_reg/test.txt --output_path aircraft_er_predictions/make_model_reg_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T14:47:15,2026-01-22T15:04:16,1021.257,train,0,aircraft_er/make_model_cictt,distilbert,0,python train_ditto.py --task aircraft_er/make_model_cictt --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T15:04:16,2026-01-22T15:04:42,25.576,match_all,0,aircraft_er/make_model_cictt,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt --input_path data/ditto_aircraft/make_model_cictt/all_pairs.txt --output_path aircraft_er_predictions/make_model_cictt_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:04:42,2026-01-22T15:04:50,8.437,match_test,0,aircraft_er/make_model_cictt,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt --input_path data/ditto_aircraft/make_model_cictt/test.txt --output_path aircraft_er_predictions/make_model_cictt_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:04:50,2026-01-22T15:23:27,1117.199,train,0,aircraft_er/make_model_cictt_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_cictt_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T15:23:27,2026-01-22T15:23:57,29.367,match_all,0,aircraft_er/make_model_cictt_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt_no_lh --input_path data/ditto_aircraft/make_model_cictt_no_lh/all_pairs.txt --output_path aircraft_er_predictions/make_model_cictt_no_lh_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:23:57,2026-01-22T15:24:07,10.204,match_test,0,aircraft_er/make_model_cictt_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_cictt_no_lh --input_path data/ditto_aircraft/make_model_cictt_no_lh/test.txt --output_path aircraft_er_predictions/make_model_cictt_no_lh_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:24:07,2026-01-22T15:40:04,957.049,train,0,aircraft_er/make_model_faa,distilbert,0,python train_ditto.py --task aircraft_er/make_model_faa --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T15:40:04,2026-01-22T15:40:27,23.485,match_all,0,aircraft_er/make_model_faa,distilbert,0,python matcher.py --task aircraft_er/make_model_faa --input_path data/ditto_aircraft/make_model_faa/all_pairs.txt --output_path aircraft_er_predictions/make_model_faa_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:40:27,2026-01-22T15:40:36,8.802,match_test,0,aircraft_er/make_model_faa,distilbert,0,python matcher.py --task aircraft_er/make_model_faa --input_path data/ditto_aircraft/make_model_faa/test.txt --output_path aircraft_er_predictions/make_model_faa_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:40:36,2026-01-22T15:57:56,1039.658,train,0,aircraft_er/make_model_faa_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_faa_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T15:57:56,2026-01-22T15:58:24,27.92,match_all,0,aircraft_er/make_model_faa_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_faa_no_lh --input_path data/ditto_aircraft/make_model_faa_no_lh/all_pairs.txt --output_path aircraft_er_predictions/make_model_faa_no_lh_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:58:24,2026-01-22T15:58:33,8.736,match_test,0,aircraft_er/make_model_faa_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_faa_no_lh --input_path data/ditto_aircraft/make_model_faa_no_lh/test.txt --output_path aircraft_er_predictions/make_model_faa_no_lh_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T15:58:33,2026-01-22T16:13:52,919.486,train,0,aircraft_er/make_model_reg,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T16:13:52,2026-01-22T16:14:17,25.248,match_all,0,aircraft_er/make_model_reg,distilbert,0,python matcher.py --task aircraft_er/make_model_reg --input_path data/ditto_aircraft/make_model_reg/all_pairs.txt --output_path aircraft_er_predictions/make_model_reg_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T16:14:17,2026-01-22T16:14:26,8.472,match_test,0,aircraft_er/make_model_reg,distilbert,0,python matcher.py --task aircraft_er/make_model_reg --input_path data/ditto_aircraft/make_model_reg/test.txt --output_path aircraft_er_predictions/make_model_reg_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T16:14:26,2026-01-22T16:14:28,1.919,train,1,aircraft_er/make_model_reg_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T16:14:28,2026-01-22T16:45:47,1878.928,train,0,aircraft_er/make_model_doc8643,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643 --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T16:45:47,2026-01-22T16:46:37,50.839,match_all,0,aircraft_er/make_model_doc8643,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643 --input_path data/ditto_aircraft/make_model_doc8643/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T16:46:37,2026-01-22T16:46:53,15.116,match_test,0,aircraft_er/make_model_doc8643,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643 --input_path data/ditto_aircraft/make_model_doc8643/test.txt --output_path aircraft_er_predictions/make_model_doc8643_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T16:46:53,2026-01-22T17:25:57,2344.364,train,0,aircraft_er/make_model_doc8643_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T17:25:57,2026-01-22T17:26:58,60.99,match_all,0,aircraft_er/make_model_doc8643_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_no_lh --input_path data/ditto_aircraft/make_model_doc8643_no_lh/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_no_lh_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T17:26:58,2026-01-22T17:27:15,17.559,match_test,0,aircraft_er/make_model_doc8643_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_no_lh --input_path data/ditto_aircraft/make_model_doc8643_no_lh/test.txt --output_path aircraft_er_predictions/make_model_doc8643_no_lh_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T17:27:15,2026-01-22T17:58:47,1891.32,train,0,aircraft_er/make_model_doc8643_with_drops,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_with_drops --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T17:58:47,2026-01-22T17:59:37,50.232,match_all,0,aircraft_er/make_model_doc8643_with_drops,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_with_drops --input_path data/ditto_aircraft/make_model_doc8643_with_drops/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_with_drops_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T17:59:37,2026-01-22T17:59:51,14.342,match_test,0,aircraft_er/make_model_doc8643_with_drops,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_with_drops --input_path data/ditto_aircraft/make_model_doc8643_with_drops/test.txt --output_path aircraft_er_predictions/make_model_doc8643_with_drops_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T17:59:51,2026-01-22T18:38:01,2289.27,train,0,aircraft_er/make_model_doc8643_with_drops_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_with_drops_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T18:38:01,2026-01-22T18:39:01,60.217,match_all,0,aircraft_er/make_model_doc8643_with_drops_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_with_drops_no_lh --input_path data/ditto_aircraft/make_model_doc8643_with_drops_no_lh/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_with_drops_no_lh_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T18:39:01,2026-01-22T18:39:18,16.92,match_test,0,aircraft_er/make_model_doc8643_with_drops_no_lh,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_with_drops_no_lh --input_path data/ditto_aircraft/make_model_doc8643_with_drops_no_lh/test.txt --output_path aircraft_er_predictions/make_model_doc8643_with_drops_no_lh_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T20:25:48,2026-01-22T20:31:06,318.229,train,0,aircraft_er/make_model_doc8643_code,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_code --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T20:31:06,2026-01-22T20:31:17,10.629,match_all,0,aircraft_er/make_model_doc8643_code,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_code --input_path data/ditto_aircraft/make_model_doc8643_code/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_code_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T20:31:17,2026-01-22T20:31:22,4.71,match_test,0,aircraft_er/make_model_doc8643_code,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_code --input_path data/ditto_aircraft/make_model_doc8643_code/test.txt --output_path aircraft_er_predictions/make_model_doc8643_code_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T20:31:22,2026-01-22T21:07:58,2196.458,train,0,aircraft_er/make_model_doc8643_description,distilbert,0,python train_ditto.py --task aircraft_er/make_model_doc8643_description --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-22T21:07:58,2026-01-22T21:08:57,58.569,match_all,0,aircraft_er/make_model_doc8643_description,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_description --input_path data/ditto_aircraft/make_model_doc8643_description/all_pairs.txt --output_path aircraft_er_predictions/make_model_doc8643_description_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-22T21:08:57,2026-01-22T21:09:13,15.782,match_test,0,aircraft_er/make_model_doc8643_description,distilbert,0,python matcher.py --task aircraft_er/make_model_doc8643_description --input_path data/ditto_aircraft/make_model_doc8643_description/test.txt --output_path aircraft_er_predictions/make_model_doc8643_description_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-23T09:44:28,2026-01-23T09:44:32,3.84,train,1,aircraft_er/make_model_reg_no_lh,distilbert,0,python train_ditto.py --task aircraft_er/make_model_reg_no_lh --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T09:44:32,2026-01-23T09:44:33,1.753,train,1,aircraft_er/make_model_union,distilbert,0,python train_ditto.py --task aircraft_er/make_model_union --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T09:47:46,2026-01-23T09:47:47,1.879,train,1,aircraft_er/make_model_union,distilbert,0,python train_ditto.py --task aircraft_er/make_model_union --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T09:51:21,2026-01-23T11:19:24,5283.349,train,0,aircraft_er/make_model_union,distilbert,0,python train_ditto.py --task aircraft_er/make_model_union --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T11:19:24,2026-01-23T11:21:23,118.793,match_all,0,aircraft_er/make_model_union,distilbert,0,python matcher.py --task aircraft_er/make_model_union --input_path data/ditto_aircraft/make_model_union/all_pairs.txt --output_path aircraft_er_predictions/make_model_union_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-23T11:21:23,2026-01-23T11:21:57,34.399,match_test,0,aircraft_er/make_model_union,distilbert,0,python matcher.py --task aircraft_er/make_model_union --input_path data/ditto_aircraft/make_model_union/test.txt --output_path aircraft_er_predictions/make_model_union_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-23T11:48:21,2026-01-23T11:48:25,3.307,train,1,aircraft_er/make_model_bts,distilbert,0,python train_ditto.py --task aircraft_er/make_model_bts --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T11:49:44,2026-01-23T11:51:48,124.353,train,0,aircraft_er/make_model_bts,distilbert,0,python train_ditto.py --task aircraft_er/make_model_bts --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T11:51:48,2026-01-23T11:51:53,4.731,match_all,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/all_pairs.txt --output_path aircraft_er_predictions/make_model_bts_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-23T11:51:53,2026-01-23T11:51:56,3.362,match_test,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/test.txt --output_path aircraft_er_predictions/make_model_bts_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-23T14:56:27,2026-01-23T14:59:40,192.763,train,0,aircraft_er/make_model_bts,distilbert,0,python train_ditto.py --task aircraft_er/make_model_bts --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-23T14:59:40,2026-01-23T14:59:47,7.255,match_all,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/all_pairs.txt --output_path aircraft_er_predictions/make_model_bts_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-23T14:59:47,2026-01-23T14:59:51,3.735,match_test,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/test.txt --output_path aircraft_er_predictions/make_model_bts_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-24T08:26:49,2026-01-24T08:30:18,209.294,train,0,aircraft_er/make_model_bts,distilbert,0,python train_ditto.py --task aircraft_er/make_model_bts --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-24T08:30:18,2026-01-24T08:30:26,7.295,match_all,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/all_pairs.txt --output_path aircraft_er_predictions/make_model_bts_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-24T08:30:26,2026-01-24T08:30:29,3.712,match_test,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/test.txt --output_path aircraft_er_predictions/make_model_bts_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-24T09:32:19,2026-01-24T09:35:50,211.244,train,0,aircraft_er/make_model_bts,distilbert,0,python train_ditto.py --task aircraft_er/make_model_bts --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-24T09:35:50,2026-01-24T09:35:58,7.601,match_all,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/all_pairs.txt --output_path aircraft_er_predictions/make_model_bts_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-24T09:35:58,2026-01-24T09:36:02,4.132,match_test,0,aircraft_er/make_model_bts,distilbert,0,python matcher.py --task aircraft_er/make_model_bts --input_path data/ditto_aircraft/make_model_bts/test.txt --output_path aircraft_er_predictions/make_model_bts_predictions_test.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
2026-01-24T11:48:24,2026-01-24T13:48:27,7202.786,train,0,aircraft_er/make_model_union,distilbert,0,python train_ditto.py --task aircraft_er/make_model_union --logdir results_ditto/ --batch_size 64 --max_len 64 --finetuning --lr 3e-5 --fp16 --lm distilbert --n_epochs 40 --run_id 0 --save_model
2026-01-24T13:48:27,2026-01-24T13:51:18,170.908,match_all,0,aircraft_er/make_model_union,distilbert,0,python matcher.py --task aircraft_er/make_model_union --input_path data/ditto_aircraft/make_model_union/all_pairs.txt --output_path aircraft_er_predictions/make_model_union_predictions_all.tsv --checkpoint_path results_ditto --lm distilbert --max_len 64 --use_gpu
